,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit
106,Discography,Discography / Music&Me,https://open.spotify.com/album/35SEJz0TfCu08grTzdRgtS,hiro,17,2023-03-08,https://open.spotify.com/track/0OTFi6IZZlErjRSXVQ96iF,184566,False
107,私は最強,ウタの歌 ONE PIECE FILM RED,https://open.spotify.com/album/5WStsinR0ZOQRoCI6rQPZA,Ado,70,2022-08-09,https://open.spotify.com/track/5YQNjKZofFhlBCIzTVY6rW,257079,False
108,SUNSHINE,SUNSHINE,https://open.spotify.com/album/1LS87mVlAVe9duq7IkfmGu,EXILE,22,2020-11-03,https://open.spotify.com/track/1UqznE3cqsDeJ7z3uVIw0K,262422,False
109,もう一度,もう一度,https://open.spotify.com/album/1DceuvwdLYSdS4V50pg2ey,Tani Yuuki,70,2022-09-21,https://open.spotify.com/track/1RChlirFdgtS1ZPH45dJX0,250766,False
110,もう3時,もう3時,https://open.spotify.com/album/5joSBdmBezpjOTAfFFOjGJ,Eito,27,2022-02-16,https://open.spotify.com/track/4LXSM4OoPd2lhBneYUMPsb,298223,False
111,ミックスナッツ,ミックスナッツ,https://open.spotify.com/album/3O9SqecmKFv2ZafPKwahtz,OFFICIAL HIGE DANDISM,71,2022-04-15,https://open.spotify.com/track/60ReNXcPcsVFd7nUuQw5HZ,213438,False
112,J-Pop,J-Pop,https://open.spotify.com/album/00OFgOP4NnKADBBTJKTs34,AlexNovaCore,1,2022-11-28,https://open.spotify.com/track/3KhX2ZvuPEy2ltm3uV3TJs,283636,False
113,HAPPY BIRTHDAY,MAGIC,https://open.spotify.com/album/4dERKKPWhbvX7zxFTzNzNn,back number,70,2019-03-27,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,258333,False
114,Gender,Gender,https://open.spotify.com/album/1ATnGSs9B2Fx69Md7i5G6W,4s4ki,25,2018-01-31,https://open.spotify.com/track/0ISC3Y1yFLwYHepVvDOfui,258778,False
115,春愁,"Love me, Love you",https://open.spotify.com/album/21awaIwNyYDin6Zzbtos4g,Mrs. GREEN APPLE,71,2018-02-14,https://open.spotify.com/track/5SHguvOUbyPTINNjCvRo8K,183800,False
116,Fly,Fly,https://open.spotify.com/album/45CDtnPQdwbG25tQYxUHnY,竹内唯人,24,2023-03-20,https://open.spotify.com/track/5QaGmfs4eRqVYERJ4aEZ4z,192619,False
117,セブンティーン,セブンティーン,https://open.spotify.com/album/2XGJwl5zpqPTmtLAPy2rr6,YOASOBI,72,2023-03-27,https://open.spotify.com/track/1TXhBe3DnaOFc7onTbEoiB,199585,False
118,J-POPって素敵ね,5人のエンターテイナー,https://open.spotify.com/album/3yed6LT1fB5SgSXFVWcnL5,Tokyo Karankoron,4,2013-11-27,https://open.spotify.com/track/23ZthK6mLDZzrpXUk9N4Ks,281106,False
119,Mela!,Mela!,https://open.spotify.com/album/1a6MAP1V8kZfvmLFzhn0QG,Ryokuoushoku Shakai,71,2020-04-13,https://open.spotify.com/track/6IO5nn84TKArsi3cjpIqaD,242066,False
120,ベテルギウス - Cover,Yuwa J-Pop Cover Vol.3,https://open.spotify.com/album/2Uhu5fxrcQagobPKwJVx8y,Yuwa,13,2022-03-17,https://open.spotify.com/track/32whOfEEDSqkcPYYS2TPjJ,258385,False
121,夜に駆ける,THE BOOK,https://open.spotify.com/album/1xhO0GSoezdPJcSuNe1ySv,YOASOBI,79,2021-01-06,https://open.spotify.com/track/6MCjmGYlw6mQVWRFVgBRvB,258838,False
122,しわ,しわ,https://open.spotify.com/album/6CGeVUOQDM39ThJtNfPp2n,ジェル,23,2021-01-27,https://open.spotify.com/track/0k6r16tbCAOh2gkPBS5H61,252173,False
123,ケセラセラ,ANTENNA,https://open.spotify.com/album/3j7aiYai9ezbvxVCgrd2mb,Mrs. GREEN APPLE,70,2023-07-04,https://open.spotify.com/track/0teqQ0PYqVDyyXJuPOyMhu,272226,False
124,紡ぐ,紡ぐ,https://open.spotify.com/album/64vzv79ROjWN3Eer8ubqYF,SEAMO,21,2022-12-14,https://open.spotify.com/track/5UimkFLWs0KXC05lfIPeSA,301244,False
125,君はロックを聴かない,青春のエキサイトメント,https://open.spotify.com/album/0ct8ESCAYEpDGYJOndCfft,Aimyon,70,2017-09-12,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,246306,False
126,拝啓、少年よ - Cover,nana J-Pop Cover Vol.2,https://open.spotify.com/album/4kGEPB0qLavjSnGgJZHFe2,nana,20,2021-11-16,https://open.spotify.com/track/20PvI3f7zu69LzD2dREZbP,212186,False
127,NEWSmile,NEWSmile,https://open.spotify.com/album/4Pv8k6WZ60oUiuJtARH4BN,JO1,70,2023-07-02,https://open.spotify.com/track/2CXVVWFqthDQ4GEEc8tUPJ,201755,False
128,新曲M-1,新曲M-1,https://open.spotify.com/album/1iFgIvOWyxVN2HzZTOhTg7,access,16,2022-11-05,https://open.spotify.com/track/26G8lJGBfwvKu5dSmMKLVS,268000,False
